Dry_Season_2017,Dry_Season_2018,Dry_Season_2019,Dry_Season_2020,Dry_Season_2021
-5.441999912,-1.563,-2.58,-3.835,-4.159
-5.303999901,-1.211,-2.722,-4.099,-3.633
-5.463999748,-1.359,-2.796,-3.812,-3.336
-5.486999989,-0.526,-2.706,-3.454,-3.505
-5.644999981,-0.275,-2.311,-3.615,-3.453
-4.611000061,-0.229,-2.508,-4.04,-3.076
-5.063000202,-1.919,-3.097,-4.446,-3.17
-4.751999855,-1.729,-3.094,-3.656,-3.33
-5.434000015,-1.782,-2.96,-3.624,-3.626
-5.558000088,0.172,-2.888,-4.986,-3.463
-5.236000061,-0.334,-2.682,-3.591,-3.509
-5.230999947,0.477,-1.238,-3.063,-3.627
-5.335999966,-1.671,-3.047,-3.947,-3.815
-5.213000298,-2.013,-3.269,-2.796,-3.838
-4.578000069,-1.895,-3.214,-3.523,-3.687
-5.324000359,-1.815,-3.239,-3.259,-3.984
-5.328000069,-1.777,-2.746,-4.295,-4.743
-4.980999947,-1.848,-3.215,-3.824,-5.069
-4.893000126,-1.916,-3.265,-3.703,-5.093
-4.303999901,-2.027,-3.35,-4.356,-5.181
-4.227000237,-2.22,-3.361,-5.198,-5.583
-5.05700016,-1.56,-2.818,-4.432,-3.036
-3.95299983,-2.641,-2.815,-4.11,-4.546
-3.203999996,-2.218,-2.971,-4.618,-5.119
-3.961999893,-2.248,-3.076,-4.624,-4.754
-3.907000065,-2.248,-2.39,-3.904,-4.812
-3.644999981,-1.285,-2.387,-3.648,-4.537
1.305999994,-2.898,-3.009,-3.171,-3.474
2.110000134,-3.549,-2.639,-2.975,-4.181
-2.138999939,-2.296,-2.668,-2.596,-4.384
-0.903999984,-2.169,-3.194,-2.37,-5.386
-0.600000024,-1.642,-2.239,-2.481,-5.936
0.243000001,-2.901,-3.979,-2.518,-5.444
-1.546000004,-1.638,-2.226,-2.394,-7.05
-1.549999952,-2.077,-2.054,-2.51,-7.493
-2.202000141,-2.215,-3.511,-2.296,-6.466
-1.035000086,-2.63,-3.393,-2.473,-8.599
-2.210000038,-1.84,-2.855,-2.274,-8.865
-0.910000026,-2.063,-3.992,-2.319,-11.958
-0.794999957,-1.922,-3.868,-2.148,-4.804
-0.870000005,-1.716,-3.216,-2.063,-3.706
-1.067000031,-1.825,-3.451,-2.014,-3.003
-1.143999934,-2.053,-3.36,-2.032,-3.983
-1.258000016,-2.216,-3.634,-2.047,-4.234
-1.585000038,-2.267,-3.341,-1.993,-5.216
-1.608999968,-2,-3.151,-2.119,-5.218
-1.893000007,-2.242,-3.222,-2.157,-3.864
-2.127000093,-2.581,-3.426,-2.256,-5.158
-1.457000017,-2.485,-3.981,-2.5,-2.293
-3,-2.485,-4.016,-2.823,-4.629
-2.089999914,-2.586,-3.893,-2.785,-3.717
-2.049999952,-2.017,-3.5,-2.926,-1.353
-1.967000008,-2.344,-3.341,-3.077,-3.384
-1.870999932,-2.258,-3.959,-3.238,-2.695
-3.037999868,-2.147,-4.236,-3.255,-2.541
-3.41899991,-1.926,-3.525,-3.26,-1.43
-3.341999769,-2.355,-3.522,-3.483,-7.274
-3.5400002,-2.524,-3.515,-3.019,-8.638
-6.730999947,-2.6,-3.431,-2.921,-8.356
-5.309999943,-2.92,-3.2,-2.767,-7.251
-5.509999752,-3.603,-2.791,-2.673,-7.298
-4.428999901,-3.405,-3.406,-2.673,-7.152
-3.358000278,-2.441,-3.153,-2.737,-6.594
-2.345000029,-3.482,-3.057,-2.611,-6.52
-4.68900013,-2.378,-3.133,-2.772,-6.382
-5.027999878,-3.507,-2.944,-2.779,-6.217
-4.946000099,-3.068,-3.538,-2.926,-6.376
-5.134999752,-2.605,-3.571,-3.39,-6.379
-5.018000126,-1.78,-3.868,-3.433,-6.01
-0.984000027,-2.61,-4.286,-3.766,-6.521
-0.963,-3.062,-4.015,-4.006,-6.262
-4.293999672,-2.468,-4.092,-4.219,-5.886
-4.661999702,-2.794,-4.071,-4.155,-6.937
-4.209000111,-2.466,-4.312,-7.293,-5.731
-4.093999863,-2.961,-4.32,-7.729,-5.776
-2.995000124,-3.03,-4.195,-2.827,-5.835
-2.339999914,-3.876,-4.243,-1.156,-6.324
-4.506999969,-3.876,-4.124,1.356,-5.442
-3.627999783,-3.703,-4.384,1.082,-5.387
-5.104000092,-3.995,-4.092,0.058,-5.724
-3.822999954,-3.39,-4.028,0.382,-5.61
-4.150000095,-3.834,-3.952,0.377,-5.318
-3.649000168,-4.158,-3.812,-2.833,-5.269
-3.797999859,-3.394,-4.117,-1.066,-5.082
-3.118000031,-2.796,-4.401,4.037,-4.912
-3.179000139,-2.811,-4.714,1.901,-5.553
-3.483999968,-2.035,-4.617,-3.006,-5.703
-4.920000076,-1.716,-4.614,-6.162,-5.054
-4.924000263,-1.739,-4.086,-2.955,-4.631
-4.633999825,-1.559,-4.763,-2.547,-5.85
-4.244999886,-2.007,-3.506,-1.538,-6.02
-4.861000061,-1.973,-4.849,-1.34,-5.778
-8.173000336,-2.055,-5.621,-0.998,-6.448
-4.713000298,-2.013,-3.044,-0.202,-5.561
-3.70600009,-2.292,-1.843,-1.844,-4.568
-3.58100009,-2.523,-2.674,-1.543,-19.237
-4.275000095,-2.05,-1.512,1.642,-6.431
-3.863000155,-1.695,-3.502,1.042,-6.624
-3.525000095,-1.54,-3.882,-1.98,-6.626
-3.627000093,-1.827,-2.261,-2.367,-5.724
-4.079999924,-1.544,-2.425,-2.683,-5.208
-4.234999657,-1.527,-2.844,-1.557,-5.335
-4.90199995,-1.598,-0.268,-1.573,-5.59
-3.745000124,-1.571,-1.274,-1.119,-4.882
-3.108999968,-1.429,-0.351,-0.731,-4.343
-3.897000074,-1.397,1.107,-1.159,-5.107
-5.293000221,-1.86,-2.411,-0.837,-5.364
-3.179999828,-1.688,-1.023,-0.54,-5.615
-3.146999836,-1.688,-1.871,-0.718,-5.6
-2.22300005,-1.458,-3.365,-0.723,-5.73
-2.404999971,-1.739,-2.137,-0.675,-5.196
-5.391999722,-1.636,-2.665,-0.979,-4.64
-4.116999626,-1.13,-2.681,-1.669,-5.081
-4.691999912,-1.423,-1.103,-2.165,-5.097
-4.656000137,-1.235,-1.325,-2.079,-4.564
-5.039999962,-1.927,-1.136,-1.927,-4.286
-6.175999641,-1.816,-1.994,-2.022,-5.669
-6.259999752,-1.886,-1.949,-2.76,-5.676
-4.526000023,-2.121,-1.481,-2.384,-5.053
-4.529000282,-2.006,-1.652,-2.094,-5.649
-5.574999809,-2.039,-1.688,-2.451,-5.252
-6.303999901,-2.799,-1.835,-2.043,-5.356
-7.512999535,-2.442,-1.155,-2.308,-7.07
-7.629000187,-3.184,-1.573,-2.13,-7.428
-6.921999931,-2.461,-1.893,-2.175,-7.854
-6.740000248,-3.004,-1.365,-2.003,-7.603
-7.276999474,-2.551,-1.661,-2.445,-7.472
-5.963999748,-2.068,-1.451,-2.105,-7.479
-8.99600029,1.148,-1.325,-1.629,-8.041
-11.49300003,-2.294,-1.034,-1.733,-8.043
-8.083999634,-3.502,-1.72,-3.949,-8.521
-8.524000168,-2.064,-1.806,-2.705,-7.098
-5.380000114,-7.258,-1.437,-2.339,-6.008
-5.208000183,-4.123,-1.434,-2.996,-6.413
-4.736999989,-1.515,-2.364,-2.756,-10.875
-3.828999996,-1.76,-1.97,-2.62,-8.956
-3.967999935,-6.452,-1.836,-1.779,-9.53
-4.961999893,-1.351,-2.428,-2.398,-7.572
-3.700000048,-3.701,-2.923,-3.02,-6.625
-3.703999996,-3.177,-0.751,-3.026,-6.947
-5.81799984,-2.292,-2.733,-2.651,-5.937
-4.550000191,-2.684,-0.594,-2.316,-5.837
-7.691000462,-2.863,-1.909,-2.546,-6.09
-4.722000122,-3.369,-2.152,-2.283,-6.685
-4.795000076,-2.963,-1.708,-2.083,-7.232
-4.53399992,-2.481,-1.645,-2.062,-6.8
-1.47299993,-2.481,-2.232,-2.119,-7.179
-3.450999737,-3.297,-2.229,-2.243,-6.742
-6.651999474,-2.408,-1.803,-3.385,-7.571
-6.400000095,-2.027,-1.799,-2.86,-8.103
-4.766999722,-2.579,-1.482,-2.355,-7.482
-6.789999962,-2.583,-1.945,-2.187,-8.165
-4.046999931,-2.724,-1.666,-2.382,-7.429
-4.222000122,-1.833,-1.456,-2.615,-7.432
-4.350999832,-1.396,-1.145,-2.445,-7.692
-4.68900013,-1.964,-0.854,-1.829,-7.607
-6.562999725,-1.428,-0.525,-1.943,-8.61
-6.375999928,-1.364,-1.225,-2.231,-8.954
-6.652999878,-0.981,-1.659,-2.531,-8.229
-6.071000099,-1.038,-1.233,-2.548,-7.904
-2.736999989,-1.234,-1.321,-2.546,-7.408
-1.838999987,-0.73,-1.929,-2.549,-7.032
-5.782999992,-0.277,-2.326,-2.199,-6.675
-3.75,-1.167,-2.086,-3.103,-7.234
-5.493999958,0.057,-2.093,-3.696,-6.486
-4.56099987,-0.314,-2.668,-2.88,-6.534
-4.776000023,-1.837,-2.251,-3.643,-7.056
-4.615000248,-0.768,-2.008,-2.812,-6.433
-5.754000187,-0.598,-2.564,0.318,-6.384
-5.558000088,-1.784,-1.856,-2.765,-6.175
-5.016999722,-0.72,-2.716,-2.77,-5.675
-5.254000187,-1.207,-2.82,-2.593,-5.254
-5.770999908,-1.735,-2.54,-2.453,-5.645
-5.636000156,-0.826,-2.616,-2.643,-5.249
-5.411000252,-2.662,-2.379,-2.807,-5.394
-5.922999859,-1.648,-2.568,-2.906,-5.114
-5.68599987,-0.92,-3.113,-2.343,-5.032
-5.125,-1.29,-3.504,-3.351,-5.933
-4.484000206,-1.526,-3.501,-3.528,-5.978
-4.598999977,-1.572,-2.883,-3.235,-5.646
-5.058000088,-1.767,-2.664,-3.553,-6.046
-5.445000172,-1.786,-2.652,-3.388,-5.449
-5.418999672,-3.142,-2.539,-3.406,-5.982
-5.666999817,-2.627,-2.765,-3.146,-5.985
-5.460999966,-1.23,-2.808,-3.336,-5.588
-5.258999825,-1.507,-3.449,-3.157,-5.429
-5.282999992,-1.572,-3.14,-3.61,-5.483
-5.815000057,-1.756,-2.612,-3.643,-5.377
-5.818999767,-1.756,-1.893,-3.813,-5.338
-6.151000023,-2.379,-2.916,-3.303,-4.834
-5.827000141,-2.163,-3.227,-2.983,-4.551
-5.585000038,-2.683,-3.097,-3.093,-4.103
-4.483000278,-2.01,-3.211,-3.173,-4.068
-4.657999992,-2.601,-3.602,-3.118,-4.059
-4.704999924,-4.063,-4.199,-2.792,-3.744
-4.03399992,-2.736,-3.051,-2.681,-3.736
-3.384999752,-2.671,-3.082,-2.687,-3.935
-4.066999912,-1.599,-3.237,-2.835,-3.796
-3.233999968,-2.521,-2.705,-3.148,-4.284
-4.166999817,-2.969,-3.835,-3.086,-3.94
-0.528999984,-2.185,-2.882,-3.206,-3.911
-2.631999969,-2.713,-3.102,-3.56,-3.634
-0.054000001,-2.523,-2.821,-3.81,-3.875
-1.661000013,-2.168,-3.131,-3.617,-3.915
-1.151000023,-1.672,-2.731,-3.608,-3.737
-0.185000002,-2.337,-2.753,-4.094,-3.775
-1.524999976,-1.979,-3.697,-4.156,-3.857
-0.144000009,-2.099,-1.934,-3.678,-4.293
-1.136999965,-2.765,-2.591,-3.671,-4.87
-0.972000003,-1.932,-1.953,-3.034,-5.013
-1.027999997,-2.176,-3.686,-3.74,-5.279
-0.82099998,-2.407,-3.69,-3.748,-4.851
-2.103000164,-2.406,-3.173,-3.336,-5.283
-1.949000001,-2.307,-3.825,-3.959,-4.948
-1.976000071,-2.37,-3.616,-3.772,-4.95
-2.832000017,-2.37,-3.174,-4.541,-5.045
-2.075999975,-2.612,-3.061,-4.859,-4.737
-2.362999916,-2.281,-3.48,-3.815,-4.783
-2.40899992,-2.233,-3.64,2.018,-4.826
-1.6450001,-2.573,-3.076,-4.536,-4.145
-1.983999968,-2.667,-3.604,-4.067,-4.835
-2.620000124,-2.815,-2.465,-4.886,-4.809
-3.631999969,-2.309,-3.948,-4.712,-5.361
-4.06400013,-2.695,-3.459,-5.171,-5.719
-3.756000042,-3.142,-3.838,-4.767,-5.315
1.695999861,-2.183,-4.168,-4.168,-6.788
-3.618999958,-2.586,-3.669,-4.173,-9.264
-3.622999907,-3,-3.844,-4.557,-6.055
-4.059000015,-3.476,-3.917,-4.245,-7.105
-5.046999931,-3.084,-3.92,-3.589,-7.963
-4.086999893,-2.895,-3.45,-3.293,-7.257
-3.472000122,-2.8,-1.967,-2.833,-7.282
-4.613999844,-3.755,-1.964,-2.567,-6.291
-0.993000031,-1.987,-1.793,-2.523,-4.689
-1.462000012,-3.392,-3.112,-2.706,-2.908
-4.431000233,-2.707,-3.299,-2.306,-4.606
-5.493999958,-3.295,-3.201,-2.702,-6.748
-0.64200002,-3.512,-3.13,-2.61,-3.878
-1.493000031,-1.907,-3.41,-2.497,-3.88
-5.039000034,-2.868,-3.342,-2.371,-4.497
-5.328999996,-3.628,-3.07,-2.196,-4.664
-4.620999813,-2.909,-3.327,-2.095,-4.593
-3.940000057,-3.824,-2.98,-2.157,-4.112
-4.359000206,-3.824,-3.329,-2.215,-4.722
-3.97300005,-4.541,-3.731,-2.096,-3.616
-1.388000011,-4.258,-3.818,-2.102,-1.942
-4.583000183,-3.338,-4.193,-1.879,-1.83
-3.988000155,-4.318,-4.179,-2.076,-1.633
-3.870000124,-4.356,-3.807,-2.199,-2.153
-4.407000065,-3.332,-3.998,-2.277,-1.364
-2.503000021,-2.893,-4.355,-2.456,-4.212
-2.703000069,-3.374,-4.359,-2.657,-7.637
-3.670000076,-2.258,-4.223,-2.805,-7.576
-5.016999722,-2.007,-4.126,-2.9,-8.548
-3.758000135,-1.855,-4.294,-3.078,-8.467
-3.761999846,-1.915,-4.294,-3.121,-9.369
-4.80700016,-1.812,-4.275,-3.334,-7.017
-4.248000145,-1.589,-3.944,-3.339,-7.151
-5.477000237,-1.653,-3.782,-3.387,-7.46
-6.581999779,-2.312,-3.942,-3.308,-7.01
-6.779000282,-1.736,-4.32,-2.897,-6.916
-3.500999928,-1.668,-4.606,-2.862,-6.919
-2.235000134,-1.86,-4.437,-2.66,-6.447
-3.054000139,-1.554,-4.434,-2.788,-6.834
-3.835999966,-1.536,-5.126,-2.77,-7.454
-3.028000116,-1.701,-4.812,-2.728,-6.194
-3.518000126,-1.675,-4.213,-2.564,-6.038
-3.340000153,-1.499,-3.762,-2.95,-6.408
-4.477000237,-1.502,-4.589,-2.927,-5.714
-5.509999752,-1.455,-4.06,-3.114,-5.944
-5.039000034,-1.487,-4.11,-3.048,-6.107
-3.087999821,-1.41,-3.129,-3.291,-6.618
-2.905999899,-1.54,-2.01,-4.135,-5.565
-5.092999935,-1.664,-3.897,-3.999,-5.326
-5.177999973,-1.664,-4.025,-4.233,-5.639
-4.243000031,-1.654,-2.243,-4.042,-5.173
-4.456000328,-1.261,-1.706,-1.797,-5.878
-4.666999817,-1.728,-2.077,0.721,-5.552
-5.65899992,-1.254,-2.352,-1.747,-4.871
-5.629000187,-1.529,-1.068,-0.021,-4.765
-5.883999825,-1.503,0.057,-1.468,-5.141
-5.263999939,-1.751,-0.052,-3.073,-6.44
-5.268000126,-2.082,0.817,-3.078,-5.272
-5.661000252,-1.838,-3.595,-0.846,-4.775
-6.086999893,-1.966,-2.728,-0.554,-4.516
-6.448000431,-2.015,-2.822,-2.087,-6.878
-6.944000244,-1.677,-2.851,3.067,-7.999
-7.941999912,-2.023,-2.055,1.406,-8
-6.894000053,-2.162,-1.493,-3.486,-7.169
-6.238999844,-2.301,-2.29,-5.295,-5.561
-8.864999771,-2.683,-1.807,-2.373,-5.781
-5.441999912,-2.21,-2.078,-2.565,-5.88
-7.358000278,-1.88,-1.751,-1.892,-5.597
-9.961999893,-1.614,-1.625,0.669,-4.413
-8.991999626,-2.658,-1.359,-0.488,-4.807
-8.274000168,-7.046,-1.611,-1.963,-5.526
-7.966000557,-1.478,-1.341,-1.623,-5.913
-6.40599966,-1.299,-0.867,-0.998,-5.56
-6.231999874,-1.048,-1.591,-0.918,-4.981
-5.059999943,-2.182,-0.732,-2.649,-4.538
-5.125999928,-4.287,-1.523,-2.483,-5.054
-4.53399992,-3.395,-1.9,-2.49,-5.679
-4.527999878,-2.346,-1.842,-1.661,-5.693
-4.229000092,-3.809,-1.675,-1.23,-4.78
-4.233000278,-1.323,-1.684,-1.025,-4.677
-4.438000202,-3.481,-1.855,-1.031,-4.481
-5.259999752,-3.529,-1.622,-1.322,-4.88
-4.414000034,-1.634,-1.334,-1.046,-4.748
-5.220000267,-1.526,-1.462,-0.926,-5.47
-1.495000005,-1.751,-1.365,-0.889,-5.401
-2.986999989,-4.105,-1.362,-0.894,-5.24
-3.513999939,-4.07,-1.967,-0.673,-6.167
-6.609999657,-4.07,-2.423,-0.983,-7.011
-5.183000088,-3.422,-2.265,-1.275,-6.391
-4.678999901,-2.568,-2.885,-1.865,-7.319
-5.505000114,-1.818,-2.795,-1.664,-7.169
-4.793000221,-2.512,-2.148,-1.753,-18.635
-6.948999882,-2.246,-0.098,-1.953,-7.19
-5.300000191,-2.017,0.386,-1.976,-7.193
-2.398999929,-2.207,-1.403,-1.83,-6.985
-3.480000019,-1.626,0.167,-2.231,-5.33
-4.677999973,-2.088,-1.915,-2.088,-7.655
-5.203000069,-2.049,-2.097,-2.387,-7.83
-4.960999966,-2.16,-2,-2.179,-8.606
-5.56400013,-1.258,-1.868,-1.532,-9.729
-4.963000298,-0.995,-2.35,-2.274,-10.032
-5.411000252,-0.614,-2.347,-2.345,-10.624
-5.835000038,-0.73,-1.948,-1.594,-7.909
-6.06099987,-0.71,-1.674,-1.715,-7.203
-5.703000069,-0.587,-1.589,-3.622,-6.547
-5.802000046,-1.047,-1.838,-2.902,-5.76
-6.032000065,-1.102,-1.834,-2.472,-6.078
-5.566999912,-1.703,-1.384,-2.57,-5.928
-5.265999794,-1.354,-0.936,-2.168,-6.205
-4.56400013,-1.494,-1.157,-2.613,-6.668
-5.190000057,-1.899,-0.632,-2.073,-7.392
-5.479000092,-1.395,-0.838,-3.026,-7.279
-5.460999966,-1.77,-1.304,-1.909,-8.485
-5.620999813,-0.861,-1.795,-3.133,-7.202
-5.34800005,-2.11,-1.582,-3.138,-8.697
-5.625,-1.141,-1.601,-2.789,-7.581
-5.282000065,-2.645,-2.223,-3.063,-7.73
-5.572000027,-1.994,-2.038,-1.793,-7.118
-5.575999737,-1.993,-1.967,-2.699,-7.451
-5.238999844,-1.275,-2.514,-2.928,-7.453
-5.203999996,-2.258,-2.285,-2.185,-7.011
-5.470999718,-0.85,-2.866,-1.273,-7.855
-5.175999641,-1.588,-2.961,-1.768,-7.137
-5.361999989,-1.36,-2.621,-2.419,-7.971
-5.134999752,-0.881,-3.034,-3.276,-9.132
-4.381000042,-1.441,-2.791,-3.181,-9.982
-3.842999935,-1.232,-2.791,-2.839,-6.113
-3.299999952,-1.765,-2.44,-2.666,-6.065
-4.196000099,-0.722,-2.353,-1.962,-5.3
-3.602999926,-1.851,-2.897,-2.813,-6.528
-4.334000111,-1.639,-2.696,-2.078,-6.728
5.170000076,-0.792,-2.599,-1.388,-6.545
-0.331,-0.669,-3.359,-1.649,-6.047
-0.334999979,-2.226,-1.993,-2.224,-5.758
0.809000015,-2.226,-2.728,-2.375,-6.372
-1.310000062,-2.528,-2.935,-2.653,-7.649
-0.843999982,-1.844,-2.308,-2.655,-5.522
3.354000092,-2.161,-2.452,-2.742,-5.573
3.350999832,-1.541,-3.071,-2.324,-5.042
-1.30400002,-3.022,-2.539,-3.486,-5.688
0.344000012,-2.592,-2.758,-3.426,-5.095
-0.349999994,-2.05,-3.137,-3.419,-4.746
-0.584999979,-2.177,-3.344,-3.004,-4.994
-0.981000066,-2.239,-3.125,-2.519,-5.275
-0.909000039,-1.756,-2.872,-2.524,-5.204
-1.605999947,-2.191,-3.608,-2.157,-5.765
-1.574000001,-1.862,-3.373,-2.538,-6.133
-1.513000011,-1.855,-3.223,-2.434,-5.958
-1.366999984,-1.673,-3.144,-2.962,-5.982
-1.762000084,-2.112,-3.352,-2.945,-6.172
-2.931999922,-2.435,-3.093,-2.975,-6.175
-2.613999844,-3.164,-3.069,-3.301,-5.911
-1.758000016,-3.08,-4.074,-3.972,-6.103
-1.740999937,-2.832,-2.852,-2.996,-5.928
-1.819000006,-2.532,-3.305,-3.867,-5.74
-2.611999989,-2.759,-2.133,-3.959,-5.447
-2.252000093,-3.072,-3.104,-3.387,-5.494
-2.940000057,-2.351,-3.502,-3.283,-4.667
-3.650000095,-1.941,-2.955,-3.051,-4.69
-4.295000076,-2.387,-2.048,-3.829,-4.377
-5.254000187,-2.871,-2.523,-3.205,-4.608
-8.958999634,-2.547,-2.197,-3.682,-4.125
-5.095000267,-2.547,-4.111,-3.906,-4.454
-4.874000072,-2.574,-4.137,-3.558,-4.322
1.421000004,-2.27,-3.336,-3.407,-4.205
0.872999966,-2.323,-3.788,-3.237,-4.181
-4.085999966,-2.297,-3.571,-3.217,-4.523
-3.238000155,-2.704,-3.919,-2.863,-4.323
-3.241999865,-3.206,-3.814,-3.206,-4.068
-3.672999859,-3.37,-3.348,-2.401,-3.984
-4.799000263,-2.974,-3.717,-2.406,-3.602
-5.368000031,-3.021,-2.967,-2.956,-3.471
-3.713999987,-2.629,-3.743,-3.023,-3.92
-2.014999866,-2.286,-3.959,-3.321,-4.509
-1.481000066,-2.239,-3.483,-3.014,-4.241
-4.190000057,-1.922,-3.711,-3.256,-4.679
0.300000012,-2.474,-3.158,-3.681,-5.195
5.247000217,-2.885,-3.835,-3.951,-5.441
-4.348999977,-3.121,-4.221,-3.575,-5.009
-4.71600008,-3.295,-3.715,-4.592,-4.975
-5.388999939,-3.029,-4.317,-5.304,-5.592
-4.625999928,-3.659,-4.468,-3.303,-5.594
-5.020999908,-3.146,-1.403,-3.722,-2.849
-5.109999657,-3.453,-1.4,-3.081,-5.101
-3.609999895,-3.613,-1.517,-3.173,-5.187
-3.531000137,-3.515,-3.675,-3.759,-4.75
-2.676000118,-2.993,-3.083,-3.556,-5.152
-2.34800005,-2.764,-2.911,-3.395,-4.318
-2.981999874,-3.27,-3.026,-3.474,-4.808
-4.284999847,-3.621,-3.112,1.595,-4.885
-3.313999891,-4.251,-3.204,-5.119,-4.803
-4.583000183,-4.251,-3.324,-3.848,-5.066
-4.586999893,-4.775,-3.476,-4.475,-4.838
-4.102000237,-4.214,-3.138,-4.811,-4.52
-6.345999718,-4.661,-3.362,-4.223,-5.653
-4.842999935,-4.116,-4.028,-5.132,-6.849
-4.134999752,-4.274,-4.044,-4.435,-7.245
-4.039000034,-2.924,-3.798,-4.605,-7.502
-3.743000031,-3.731,-4.066,-4.354,-8.279
-2.674999952,-3.253,-3.702,-4.344,-7.138
-3.225999832,-2.903,-3.943,-4.35,-4.904
-3.210999966,-2,-4.061,-4.666,-6.855
-4.018000126,-2.076,-4.244,-3.772,-5.848
-4.654999733,-1.588,-4.15,-3.527,-5.167
-4.204999924,-1.406,-4.202,-3.463,-5.167
-4.706000328,-1.98,-4.199,-3.453,-5.283
-5.513999939,-2.028,-4.418,-3.211,-5.557
-5.434000015,-1.717,-4.256,-3.294,-5.559
-4.675999641,-1.596,-4.211,-2.938,-2.823
-5.097000122,-1.8,-4.264,-2.626,-1.792
-3.072999954,-1.711,-4.197,-2.7,-5.484
-4.887000084,-1.975,-4.219,-2.928,-4.764
-4.237999916,-2.112,-4.191,-2.797,-4.016
-4.286000252,-1.769,-3.954,-2.254,-4.011
-4.741999626,-1.606,-3.951,-2.282,-4.525
-4.743000031,-1.555,-4.549,-2.361,-3.368
-5.991000175,-1.68,-4.069,-2.121,-4.043
-6.335000038,-1.643,-3.783,-2.281,-2.783
-6.44299984,-1.586,-3.016,-2.116,-2.411
-5.75,-1.671,-3.222,-2.04,-2.373
-5.754000187,-1.653,-3.386,-2.082,-3.157
-5.395999908,-1.625,-3.543,-2.077,-0.992
-6.354000092,-1.625,-4.079,-2.158,-1.878
-5.96600008,-1.49,-3.341,-2.255,-4.068
-5.513999939,-1.532,-1.607,-2.332,-6.593
-5.545000076,-1.315,-5.341,-2.598,-6.697
-7.18599987,-1.2,-3.229,-2.773,-7.869
-6.71200037,-1.316,-7.155,-2.868,-9.041
-6.190000057,-1.263,-3.724,-3.018,-9.386
-6.277999878,-1.475,-4.119,-2.989,-6.778
-5.306000233,-2.037,-1.621,-3.396,-7.086
-8.312999725,-1.715,-2.598,-3.401,-6.698
-7.626999855,-1.743,-0.232,-3.323,-6.361
-6.998999596,-2.066,-0.1,-3.252,-6.541
-7.016999722,-2.036,0.452,-2.811,-6.543
-4.809000015,-2.008,-0.911,-2.634,-6.956
-5.532999992,-2.39,0.078,-2.491,-6.536
-4.050000191,-1.931,-0.63,-2.61,-6.82
-4.993999958,-1.966,-3.756,-2.596,-8.438
-4.675999641,-2.258,-2.491,-2.697,-5.052
-4.679999828,-2.216,-3.341,-2.333,-6.447
-4.820000172,-1.766,-2.114,-2.721,-6.063
-3.659999847,-1.6,-2.197,-2.636,-6.095
-4.144000053,-1.342,-1.73,-2.521,-5.88
-0.511999965,-4.602,-1.306,-2.862,-5.94
-1.990999937,-3.943,-1.639,-2.832,-5.464
-0.368000001,5.714,-1.773,-3.89,-5.168
-4.358000278,-2.886,-0.766,-3.547,-5.102
-6.894999504,-3.42,-1.067,-3.448,-5.411
-7.255000114,-2.678,-0.92,-2.449,-5.446
-6.782999992,-4.49,-1.152,-2.968,-5.282
-5.634999752,-2.64,-1.222,-2.039,-4.52
-4.934999943,-1.853,-1.423,-1.308,-4.622
-3.788000107,-0.828,-1.471,-0.734,-4.47
-7.591000557,-1.566,-1.75,-2.08,-3.962
-6.847000122,-3.97,-0.594,-1.705,-5.504
-7.883999825,-4.373,-1.422,0.14,-5.896
-9.201000214,-4.373,-1.358,0.134,-7.435
-4.034999847,-4.104,-1.586,0.101,-5.783
0.34799999,-3.199,-1.848,-0.139,-9.063
-0.158000007,-2.706,-1.784,-1.8,-6.049
2.460000038,-2.77,-1.86,-2.24,-6.401
-3.738999844,-2.516,-1.669,-5.27,-5.689
-4.967000008,-2.282,-1.427,-3.709,-5.617
-5.625999928,-2.113,-1.274,1.335,-4.565
-5.393000126,-2.431,-1.806,-3.129,-4.817
-4.715000153,-1.688,-1.803,-1.887,-5.372
-5.293000221,-1.421,-1.512,-1.685,-5.352
-4.877999783,-1.41,-2.029,-1.934,-5.145
-5.595999718,-0.896,-2.996,-2.241,-4.731
-4.856999874,-0.963,-1.889,-1.337,-5.053
-5.775000095,-0.849,-2.389,-0.509,-4.763
-5.245999813,-0.375,-2.389,-1.246,-4.868
-5.024000168,-0.815,-1.386,0.218,-5.585
-5.197999954,-0.938,-1.375,-3.236,-5.012
-4.93900013,-0.652,-2.349,-2.89,-4.158
-3.835999966,-0.914,-1.694,-2.329,-4.451
-5.085999966,-1.05,-1.826,-1.404,-4.482
-5.505000114,-1.611,-1.855,-1.53,-5.445
-5.554999828,-1.294,-1.814,-0.738,-4.786
-6.031000137,-1.613,-2.106,-0.986,-5.378
-5.752999783,-1.369,-2.212,-0.84,-5.805
-5.604000092,-1.999,-2.069,-0.978,-5.817
-5.031000137,-1.451,-2.067,-0.975,-6.358
-5.034999847,-2.119,-1.921,-0.98,-6.797
-5.420000076,-2.034,-1.705,-1.062,-7.411
-4.933000088,-1.517,-1.548,-1.189,-7.069
-5.154000282,-1.486,-1.514,-1.207,-7.364
-5.450999737,-1.486,-1.332,-2.108,-7.366
-5.000999928,-1.735,-0.992,-2.164,-5.793
-4.513999939,-1.687,-0.818,-2.305,-5.181
-4.133000374,-0.836,-1.123,-2.432,-6.354
-4.835999966,-1.066,-0.643,-2.343,-4.808
-4.119999886,-1.247,-0.893,-2.199,-6.025
